date	temp
2016-04-06 21:19:01	72.275
2016-04-06 21:21:01	72.5
2016-04-06 21:25:01	72.275
2016-04-06 21:32:02	72.05
2016-04-06 21:41:01	71.825
2016-04-06 21:55:01	71.6
2016-04-06 22:16:02	71.375
2016-04-06 22:17:01	71.6
2016-04-06 22:18:01	71.375
2016-04-06 22:42:01	71.15
2016-04-06 23:07:01	70.925
2016-04-06 23:09:01	71.15
2016-04-06 23:11:02	71.375
2016-04-06 23:12:01	71.6
2016-04-06 23:13:01	71.825
2016-04-06 23:14:02	72.05
2016-04-06 23:16:01	72.275
2016-04-06 23:21:01	72.05
2016-04-06 23:28:01	71.825
2016-04-06 23:37:01	71.6
2016-04-06 23:47:02	71.375
2016-04-07 00:03:02	71.15
2016-04-07 00:23:01	70.925
2016-04-07 00:29:01	71.15
2016-04-07 00:31:01	71.375
2016-04-07 00:32:01	71.6
2016-04-07 00:33:02	71.825
2016-04-07 00:34:01	72.05
2016-04-07 00:36:01	72.275
2016-04-07 00:39:01	72.05
2016-04-07 00:48:02	71.825
2016-04-07 00:56:01	71.6
2016-04-07 01:07:01	71.375
2016-04-07 01:25:01	71.15
2016-04-07 01:43:01	70.925
2016-04-07 01:50:02	71.15
2016-04-07 01:51:01	71.375
2016-04-07 01:53:02	71.6
2016-04-07 01:54:01	71.825
2016-04-07 01:55:01	72.05
2016-04-07 02:04:01	71.825
2016-04-07 02:11:01	71.6
2016-04-07 02:23:01	71.375
2016-04-07 02:37:01	71.15
2016-04-07 02:54:01	70.925
2016-04-07 03:02:02	71.15
2016-04-07 03:03:01	71.375
2016-04-07 03:04:01	71.6
2016-04-07 03:05:02	71.825
2016-04-07 03:06:01	72.05
2016-04-07 03:16:01	71.825
2016-04-07 03:23:02	71.6
2016-04-07 03:35:01	71.375
2016-04-07 03:56:01	71.15
2016-04-07 04:17:01	70.925
2016-04-07 04:19:01	71.15
2016-04-07 04:20:01	70.925
2016-04-07 04:32:01	71.15
2016-04-07 04:33:01	71.375
2016-04-07 04:35:01	71.6
2016-04-07 04:36:01	71.825
2016-04-07 04:37:02	72.05
2016-04-07 04:38:01	72.275
2016-04-07 04:47:01	72.05
2016-04-07 04:55:01	71.825
2016-04-07 05:04:01	71.6
2016-04-07 05:20:02	71.375
2016-04-07 05:36:02	71.15
2016-04-07 05:37:01	71.375
2016-04-07 05:38:01	71.15
2016-04-07 05:58:02	70.925
2016-04-07 06:09:01	71.15
2016-04-07 06:10:02	71.375
2016-04-07 06:11:01	71.6
2016-04-07 06:12:01	71.825
2016-04-07 06:13:02	72.05
2016-04-07 06:14:01	72.275
2016-04-07 06:15:01	72.5
2016-04-07 06:21:01	72.275
2016-04-07 06:27:02	72.05
2016-04-07 06:33:02	71.825
2016-04-07 06:43:01	71.6
2016-04-07 06:54:01	71.375
2016-04-07 07:10:02	71.15
2016-04-07 07:30:01	70.925
2016-04-07 07:41:02	71.15
2016-04-07 07:43:01	71.375
2016-04-07 07:44:02	71.6
2016-04-07 07:45:01	71.825
2016-04-07 07:46:01	72.05
2016-04-07 07:47:02	72.275
2016-04-07 07:49:01	72.5
2016-04-07 07:54:01	72.275
2016-04-07 08:02:01	72.05
2016-04-07 08:10:01	71.825
2016-04-07 08:21:01	71.6
2016-04-07 08:38:01	71.375
2016-04-07 09:17:01	71.6
2016-04-07 09:44:01	71.825
2016-04-07 09:49:02	72.05
2016-04-07 09:55:02	72.275
2016-04-07 10:09:01	72.5
2016-04-07 10:25:02	72.725
2016-04-07 10:38:02	72.95
2016-04-07 10:54:02	73.175
2016-04-07 11:18:01	73.4
2016-04-07 11:29:01	73.625
2016-04-07 11:47:01	73.85
2016-04-07 11:58:01	73.625
2016-04-07 12:12:01	73.4
2016-04-07 12:19:02	73.625
2016-04-07 12:55:01	73.85
2016-04-07 12:57:02	73.625
2016-04-07 12:58:01	73.85
2016-04-07 13:02:01	73.625
2016-04-07 13:03:02	73.85
2016-04-07 13:29:02	73.625
2016-04-07 13:31:01	73.85
2016-04-07 13:33:01	73.625
2016-04-07 13:34:01	73.85
2016-04-07 14:08:01	74.075
2016-04-07 14:47:02	74.3
2016-04-07 15:50:02	74.525
2016-04-07 15:52:01	74.3
2016-04-07 15:53:02	74.525
2016-04-07 16:21:01	74.075
2016-04-07 16:24:01	74.3
2016-04-07 16:29:02	74.525
2016-04-07 16:42:01	74.75
